时间s,最坏视线距离m,是否被遮
15.206,1734.5645,0
15.207,1734.8642,0
15.208,1735.1639,0
15.209,1735.4637,0
15.210,1735.7634,0
15.211,1736.0631,0
15.212,1736.3628,0
15.213,1736.6625,0
15.214,1736.9622,0
15.215,1737.2619,0
15.216,1737.5617,0
15.217,1737.8614,0
15.218,1738.1611,0
15.219,1738.4608,0
15.220,1738.7605,0
15.221,1739.0602,0
15.222,1739.3600,0
15.223,1739.6597,0
15.224,1739.9594,0
15.225,1740.2591,0
15.226,1740.5588,0
15.227,1740.8585,0
15.228,1741.1582,0
15.229,1741.4580,0
15.230,1741.7577,0
15.231,1742.0574,0
15.232,1742.3571,0
15.233,1742.6568,0
15.234,1742.9565,0
15.235,1743.2563,0
15.236,1743.5560,0
15.237,1743.8557,0
15.238,1744.1554,0
15.239,1744.4551,0
15.240,1744.7548,0
15.241,1745.0545,0
15.242,1745.3543,0
15.243,1745.6540,0
15.244,1745.9537,0
15.245,1746.2534,0
15.246,1746.5531,0
15.247,1746.8528,0
15.248,1747.1525,0
15.249,1747.4523,0
15.250,1747.7520,0
15.251,1748.0517,0
15.252,1748.3514,0
15.253,1748.6511,0
15.254,1748.9508,0
15.255,1749.2506,0
15.256,1749.5503,0
15.257,1749.8500,0
15.258,1750.1497,0
15.259,1750.4494,0
15.260,1750.7491,0
15.261,1751.0488,0
15.262,1751.3486,0
15.263,1751.6483,0
15.264,1751.9480,0
15.265,1752.2477,0
15.266,1752.5474,0
15.267,1752.8471,0
15.268,1753.1469,0
15.269,1753.4466,0
15.270,1753.7463,0
15.271,1754.0460,0
15.272,1754.3457,0
15.273,1754.6454,0
15.274,1754.9451,0
15.275,1755.2449,0
15.276,1755.5446,0
15.277,1755.8443,0
15.278,1756.1440,0
15.279,1756.4437,0
15.280,1756.7434,0
15.281,1757.0432,0
15.282,1757.3429,0
15.283,1757.6426,0
15.284,1757.9423,0
15.285,1758.2420,0
15.286,1758.5417,0
15.287,1758.8414,0
15.288,1759.1412,0
15.289,1759.4409,0
15.290,1759.7406,0
15.291,1760.0403,0
15.292,1760.3400,0
15.293,1760.6397,0
15.294,1760.9395,0
15.295,1761.2392,0
15.296,1761.5389,0
15.297,1761.8386,0
15.298,1762.1383,0
15.299,1762.4380,0
15.300,1762.7377,0
15.301,1763.0375,0
15.302,1763.3372,0
15.303,1763.6369,0
15.304,1763.9366,0
15.305,1764.2363,0
15.306,1764.5360,0
15.307,1764.8358,0
15.308,1765.1355,0
15.309,1765.4352,0
15.310,1765.7349,0
15.311,1766.0346,0
15.312,1766.3343,0
15.313,1766.6340,0
15.314,1766.9338,0
15.315,1767.2335,0
15.316,1767.5332,0
15.317,1767.8329,0
15.318,1768.1326,0
15.319,1768.4323,0
15.320,1768.7320,0
15.321,1769.0318,0
15.322,1769.3315,0
15.323,1769.6312,0
15.324,1769.9309,0
15.325,1770.2306,0
15.326,1770.5303,0
15.327,1770.8301,0
15.328,1771.1298,0
15.329,1771.4295,0
15.330,1771.7292,0
15.331,1772.0289,0
15.332,1772.3286,0
15.333,1772.6283,0
15.334,1772.9281,0
15.335,1773.2278,0
15.336,1773.5275,0
15.337,1773.8272,0
15.338,1774.1269,0
15.339,1774.4266,0
15.340,1774.7264,0
15.341,1775.0261,0
15.342,1775.3258,0
15.343,1775.6255,0
15.344,1775.9252,0
15.345,1776.2249,0
15.346,1776.5246,0
15.347,1776.8244,0
15.348,1777.1241,0
15.349,1777.4238,0
15.350,1777.7235,0
15.351,1778.0232,0
15.352,1778.3229,0
15.353,1778.6227,0
15.354,1778.9224,0
15.355,1779.2221,0
15.356,1779.5218,0
15.357,1779.8215,0
15.358,1780.1212,0
15.359,1780.4209,0
15.360,1780.7207,0
15.361,1781.0204,0
15.362,1781.3201,0
15.363,1781.6198,0
15.364,1781.9195,0
15.365,1782.2192,0
15.366,1782.5190,0
15.367,1782.8187,0
15.368,1783.1184,0
15.369,1783.4181,0
15.370,1783.7178,0
15.371,1784.0175,0
15.372,1784.3172,0
15.373,1784.6170,0
15.374,1784.9167,0
15.375,1785.2164,0
15.376,1785.5161,0
15.377,1785.8158,0
15.378,1786.1155,0
15.379,1786.4153,0
15.380,1786.7150,0
15.381,1787.0147,0
15.382,1787.3144,0
15.383,1787.6141,0
15.384,1787.9138,0
15.385,1788.2135,0
15.386,1788.5133,0
15.387,1788.8130,0
15.388,1789.1127,0
15.389,1789.4124,0
15.390,1789.7121,0
15.391,1790.0118,0
15.392,1790.3116,0
15.393,1790.6113,0
15.394,1790.9110,0
15.395,1791.2107,0
15.396,1791.5104,0
15.397,1791.8101,0
15.398,1792.1098,0
15.399,1792.4096,0
15.400,1792.7093,0
15.401,1793.0090,0
15.402,1793.3087,0
15.403,1793.6084,0
15.404,1793.9081,0
15.405,1794.2079,0
15.406,1794.5076,0
15.407,1794.8073,0
15.408,1795.1070,0
15.409,1795.4067,0
15.410,1795.7064,0
15.411,1796.0061,0
15.412,1796.3059,0
15.413,1796.6056,0
15.414,1796.9053,0
15.415,1797.2050,0
15.416,1797.5047,0
15.417,1797.8044,0
15.418,1798.1041,0
15.419,1798.4039,0
15.420,1798.7036,0
15.421,1799.0033,0
15.422,1799.3030,0
15.423,1799.6027,0
15.424,1799.9024,0
15.425,1800.2022,0
15.426,1800.5019,0
15.427,1800.8016,0
15.428,1801.1013,0
15.429,1801.4010,0
15.430,1801.7007,0
15.431,1802.0004,0
15.432,1802.3002,0
15.433,1802.5999,0
15.434,1802.8996,0
15.435,1803.1993,0
15.436,1803.4990,0
15.437,1803.7987,0
15.438,1804.0985,0
15.439,1804.3982,0
15.440,1804.6979,0
15.441,1804.9976,0
15.442,1805.2973,0
15.443,1805.5970,0
15.444,1805.8967,0
15.445,1806.1965,0
15.446,1806.4962,0
15.447,1806.7959,0
15.448,1807.0956,0
15.449,1807.3953,0
15.450,1807.6950,0
15.451,1807.9948,0
15.452,1808.2945,0
15.453,1808.5942,0
15.454,1808.8939,0
15.455,1809.1936,0
15.456,1809.4933,0
15.457,1809.7930,0
15.458,1810.0928,0
15.459,1810.3925,0
15.460,1810.6922,0
15.461,1810.9919,0
15.462,1811.2916,0
15.463,1811.5913,0
15.464,1811.8911,0
15.465,1812.1908,0
15.466,1812.4905,0
15.467,1812.7902,0
15.468,1813.0899,0
15.469,1813.3896,0
15.470,1813.6893,0
15.471,1813.9891,0
15.472,1814.2888,0
15.473,1814.5885,0
15.474,1814.8882,0
15.475,1815.1879,0
15.476,1815.4876,0
15.477,1815.7874,0
15.478,1816.0871,0
15.479,1816.3868,0
15.480,1816.6865,0
15.481,1816.9862,0
15.482,1817.2859,0
15.483,1817.5856,0
15.484,1817.8854,0
15.485,1818.1851,0
15.486,1818.4848,0
15.487,1818.7845,0
15.488,1819.0842,0
15.489,1819.3839,0
15.490,1819.6837,0
15.491,1819.9834,0
15.492,1820.2831,0
15.493,1820.5828,0
15.494,1820.8825,0
15.495,1821.1822,0
15.496,1821.4819,0
15.497,1821.7817,0
15.498,1822.0814,0
15.499,1822.3811,0
15.500,1822.6808,0
15.501,1822.9805,0
15.502,1823.2802,0
15.503,1823.5800,0
15.504,1823.8797,0
15.505,1824.1794,0
15.506,1824.4791,0
15.507,1824.7788,0
15.508,1825.0785,0
15.509,1825.3782,0
15.510,1825.6780,0
15.511,1825.9777,0
15.512,1826.2774,0
15.513,1826.5771,0
15.514,1826.8768,0
15.515,1827.1765,0
15.516,1827.4763,0
15.517,1827.7760,0
15.518,1828.0757,0
15.519,1828.3754,0
15.520,1828.6751,0
15.521,1828.9748,0
15.522,1829.2745,0
15.523,1829.5743,0
15.524,1829.8740,0
15.525,1830.1737,0
15.526,1830.4734,0
15.527,1830.7731,0
15.528,1831.0728,0
15.529,1831.3726,0
15.530,1831.6723,0
15.531,1831.9720,0
15.532,1832.2717,0
15.533,1832.5714,0
15.534,1832.8711,0
15.535,1833.1708,0
15.536,1833.4706,0
15.537,1833.7703,0
15.538,1834.0700,0
15.539,1834.3697,0
15.540,1834.6694,0
15.541,1834.9691,0
15.542,1835.2689,0
15.543,1835.5686,0
15.544,1835.8683,0
15.545,1836.1680,0
15.546,1836.4677,0
15.547,1836.7674,0
15.548,1837.0671,0
15.549,1837.3669,0
15.550,1837.6666,0
15.551,1837.9663,0
15.552,1838.2660,0
15.553,1838.5657,0
15.554,1838.8654,0
15.555,1839.1652,0
15.556,1839.4649,0
15.557,1839.7646,0
15.558,1840.0643,0
15.559,1840.3640,0
15.560,1840.6637,0
15.561,1840.9634,0
15.562,1841.2632,0
15.563,1841.5629,0
15.564,1841.8626,0
15.565,1842.1623,0
15.566,1842.4620,0
15.567,1842.7617,0
15.568,1843.0615,0
15.569,1843.3612,0
15.570,1843.6609,0
15.571,1843.9606,0
15.572,1844.2603,0
15.573,1844.5600,0
15.574,1844.8597,0
15.575,1845.1595,0
15.576,1845.4592,0
15.577,1845.7589,0
15.578,1846.0586,0
15.579,1846.3583,0
15.580,1846.6580,0
15.581,1846.9578,0
15.582,1847.2575,0
15.583,1847.5572,0
15.584,1847.8569,0
15.585,1848.1566,0
15.586,1848.4563,0
15.587,1848.7560,0
15.588,1849.0558,0
15.589,1849.3555,0
15.590,1849.6552,0
15.591,1849.9549,0
15.592,1850.2546,0
15.593,1850.5543,0
15.594,1850.8541,0
15.595,1851.1538,0
15.596,1851.4535,0
15.597,1851.7532,0
15.598,1852.0529,0
15.599,1852.3526,0
15.600,1852.6523,0
15.601,1852.9521,0
15.602,1853.2518,0
15.603,1853.5515,0
15.604,1853.8512,0
15.605,1854.1509,0
15.606,1854.4506,0
15.607,1854.7504,0
15.608,1855.0501,0
15.609,1855.3498,0
15.610,1855.6495,0
15.611,1855.9492,0
15.612,1856.2489,0
15.613,1856.5486,0
15.614,1856.8484,0
15.615,1857.1481,0
15.616,1857.4478,0
15.617,1857.7475,0
15.618,1858.0472,0
15.619,1858.3469,0
15.620,1858.6467,0
15.621,1858.9464,0
15.622,1859.2461,0
15.623,1859.5458,0
15.624,1859.8455,0
15.625,1860.1452,0
15.626,1860.4449,0
15.627,1860.7447,0
15.628,1861.0444,0
15.629,1861.3441,0
15.630,1861.6438,0
15.631,1861.9435,0
15.632,1862.2432,0
15.633,1862.5430,0
15.634,1862.8427,0
15.635,1863.1424,0
15.636,1863.4421,0
15.637,1863.7418,0
15.638,1864.0415,0
15.639,1864.3412,0
15.640,1864.6410,0
15.641,1864.9407,0
15.642,1865.2404,0
15.643,1865.5401,0
15.644,1865.8398,0
15.645,1866.1395,0
15.646,1866.4393,0
15.647,1866.7390,0
15.648,1867.0387,0
15.649,1867.3384,0
15.650,1867.6381,0
15.651,1867.9378,0
15.652,1868.2375,0
15.653,1868.5373,0
15.654,1868.8370,0
15.655,1869.1367,0
15.656,1869.4364,0
15.657,1869.7361,0
15.658,1870.0358,0
15.659,1870.3356,0
15.660,1870.6353,0
15.661,1870.9350,0
15.662,1871.2347,0
15.663,1871.5344,0
15.664,1871.8341,0
15.665,1872.1338,0
15.666,1872.4336,0
15.667,1872.7333,0
15.668,1873.0330,0
15.669,1873.3327,0
15.670,1873.6324,0
15.671,1873.9321,0
15.672,1874.2319,0
15.673,1874.5316,0
15.674,1874.8313,0
15.675,1875.1310,0
15.676,1875.4307,0
15.677,1875.7304,0
15.678,1876.0301,0
15.679,1876.3299,0
15.680,1876.6296,0
15.681,1876.9293,0
15.682,1877.2290,0
15.683,1877.5287,0
15.684,1877.8284,0
15.685,1878.1282,0
15.686,1878.4279,0
15.687,1878.7276,0
15.688,1879.0273,0
15.689,1879.3270,0
15.690,1879.6267,0
15.691,1879.9264,0
15.692,1880.2262,0
15.693,1880.5259,0
15.694,1880.8256,0
15.695,1881.1253,0
15.696,1881.4250,0
15.697,1881.7247,0
15.698,1882.0245,0
15.699,1882.3242,0
15.700,1882.6239,0
15.701,1882.9236,0
15.702,1883.2233,0
15.703,1883.5230,0
15.704,1883.8227,0
15.705,1884.1225,0
15.706,1884.4222,0
15.707,1884.7219,0
15.708,1885.0216,0
15.709,1885.3213,0
15.710,1885.6210,0
15.711,1885.9208,0
15.712,1886.2205,0
15.713,1886.5202,0
15.714,1886.8199,0
15.715,1887.1196,0
15.716,1887.4193,0
15.717,1887.7190,0
15.718,1888.0188,0
15.719,1888.3185,0
15.720,1888.6182,0
15.721,1888.9179,0
15.722,1889.2176,0
15.723,1889.5173,0
15.724,1889.8171,0
15.725,1890.1168,0
15.726,1890.4165,0
15.727,1890.7162,0
15.728,1891.0159,0
15.729,1891.3156,0
15.730,1891.6153,0
15.731,1891.9151,0
15.732,1892.2148,0
15.733,1892.5145,0
15.734,1892.8142,0
15.735,1893.1139,0
15.736,1893.4136,0
15.737,1893.7134,0
15.738,1894.0131,0
15.739,1894.3128,0
15.740,1894.6125,0
15.741,1894.9122,0
15.742,1895.2119,0
15.743,1895.5116,0
15.744,1895.8114,0
15.745,1896.1111,0
15.746,1896.4108,0
15.747,1896.7105,0
15.748,1897.0102,0
15.749,1897.3099,0
15.750,1897.6097,0
15.751,1897.9094,0
15.752,1898.2091,0
15.753,1898.5088,0
15.754,1898.8085,0
15.755,1899.1082,0
15.756,1899.4079,0
15.757,1899.7077,0
15.758,1900.0074,0
15.759,1900.3071,0
15.760,1900.6068,0
15.761,1900.9065,0
15.762,1901.2062,0
15.763,1901.5060,0
15.764,1901.8057,0
15.765,1902.1054,0
15.766,1902.4051,0
15.767,1902.7048,0
15.768,1903.0045,0
15.769,1903.3042,0
15.770,1903.6040,0
15.771,1903.9037,0
15.772,1904.2034,0
15.773,1904.5031,0
15.774,1904.8028,0
15.775,1905.1025,0
15.776,1905.4023,0
15.777,1905.7020,0
15.778,1906.0017,0
15.779,1906.3014,0
15.780,1906.6011,0
15.781,1906.9008,0
15.782,1907.2005,0
15.783,1907.5003,0
15.784,1907.8000,0
15.785,1908.0997,0
15.786,1908.3994,0
15.787,1908.6991,0
15.788,1908.9988,0
15.789,1909.2986,0
15.790,1909.5983,0
15.791,1909.8980,0
15.792,1910.1977,0
15.793,1910.4974,0
15.794,1910.7971,0
15.795,1911.0968,0
15.796,1911.3966,0
15.797,1911.6963,0
15.798,1911.9960,0
15.799,1912.2957,0
15.800,1912.5954,0
15.801,1912.8951,0
15.802,1913.1949,0
15.803,1913.4946,0
15.804,1913.7943,0
15.805,1914.0940,0
15.806,1914.3937,0
15.807,1914.6934,0
15.808,1914.9932,0
15.809,1915.2929,0
15.810,1915.5926,0
15.811,1915.8923,0
15.812,1916.1920,0
15.813,1916.4917,0
15.814,1916.7914,0
15.815,1917.0912,0
15.816,1917.3909,0
15.817,1917.6906,0
15.818,1917.9903,0
15.819,1918.2900,0
15.820,1918.5897,0
15.821,1918.8895,0
15.822,1919.1892,0
15.823,1919.4889,0
15.824,1919.7886,0
15.825,1920.0883,0
15.826,1920.3880,0
15.827,1920.6877,0
15.828,1920.9875,0
15.829,1921.2872,0
15.830,1921.5869,0
15.831,1921.8866,0
15.832,1922.1863,0
15.833,1922.4860,0
15.834,1922.7858,0
15.835,1923.0855,0
15.836,1923.3852,0
15.837,1923.6849,0
15.838,1923.9846,0
15.839,1924.2843,0
15.840,1924.5840,0
15.841,1924.8838,0
15.842,1925.1835,0
15.843,1925.4832,0
15.844,1925.7829,0
15.845,1926.0826,0
15.846,1926.3823,0
15.847,1926.6821,0
15.848,1926.9818,0
15.849,1927.2815,0
15.850,1927.5812,0
15.851,1927.8809,0
15.852,1928.1806,0
15.853,1928.4803,0
15.854,1928.7801,0
15.855,1929.0798,0
15.856,1929.3795,0
15.857,1929.6792,0
15.858,1929.9789,0
15.859,1930.2786,0
15.860,1930.5784,0
15.861,1930.8781,0
15.862,1931.1778,0
15.863,1931.4775,0
15.864,1931.7772,0
15.865,1932.0769,0
15.866,1932.3766,0
15.867,1932.6764,0
15.868,1932.9761,0
15.869,1933.2758,0
15.870,1933.5755,0
15.871,1933.8752,0
15.872,1934.1749,0
15.873,1934.4747,0
15.874,1934.7744,0
15.875,1935.0741,0
15.876,1935.3738,0
15.877,1935.6735,0
15.878,1935.9732,0
15.879,1936.2729,0
15.880,1936.5727,0
15.881,1936.8724,0
15.882,1937.1721,0
15.883,1937.4718,0
15.884,1937.7715,0
15.885,1938.0712,0
15.886,1938.3710,0
15.887,1938.6707,0
15.888,1938.9704,0
15.889,1939.2701,0
15.890,1939.5698,0
15.891,1939.8695,0
15.892,1940.1692,0
15.893,1940.4690,0
15.894,1940.7687,0
15.895,1941.0684,0
15.896,1941.3681,0
15.897,1941.6678,0
15.898,1941.9675,0
15.899,1942.2673,0
15.900,1942.5670,0
15.901,1942.8667,0
15.902,1943.1664,0
15.903,1943.4661,0
15.904,1943.7658,0
15.905,1944.0655,0
15.906,1944.3653,0
15.907,1944.6650,0
15.908,1944.9647,0
15.909,1945.2644,0
15.910,1945.5641,0
15.911,1945.8638,0
15.912,1946.1636,0
15.913,1946.4633,0
15.914,1946.7630,0
15.915,1947.0627,0
15.916,1947.3624,0
15.917,1947.6621,0
15.918,1947.9619,0
15.919,1948.2616,0
15.920,1948.5613,0
15.921,1948.8610,0
15.922,1949.1607,0
15.923,1949.4604,0
15.924,1949.7601,0
15.925,1950.0599,0
15.926,1950.3596,0
15.927,1950.6593,0
15.928,1950.9590,0
15.929,1951.2587,0
15.930,1951.5584,0
15.931,1951.8582,0
15.932,1952.1579,0
15.933,1952.4576,0
15.934,1952.7573,0
15.935,1953.0570,0
15.936,1953.3567,0
15.937,1953.6564,0
15.938,1953.9562,0
15.939,1954.2559,0
15.940,1954.5556,0
15.941,1954.8553,0
15.942,1955.1550,0
15.943,1955.4547,0
15.944,1955.7545,0
15.945,1956.0542,0
15.946,1956.3539,0
15.947,1956.6536,0
15.948,1956.9533,0
15.949,1957.2530,0
15.950,1957.5527,0
15.951,1957.8525,0
15.952,1958.1522,0
15.953,1958.4519,0
15.954,1958.7516,0
15.955,1959.0513,0
15.956,1959.3510,0
15.957,1959.6508,0
15.958,1959.9505,0
15.959,1960.2502,0
15.960,1960.5499,0
15.961,1960.8496,0
15.962,1961.1493,0
15.963,1961.4490,0
15.964,1961.7488,0
15.965,1962.0485,0
15.966,1962.3482,0
15.967,1962.6479,0
15.968,1962.9476,0
15.969,1963.2473,0
15.970,1963.5471,0
15.971,1963.8468,0
15.972,1964.1465,0
15.973,1964.4462,0
15.974,1964.7459,0
15.975,1965.0456,0
15.976,1965.3453,0
15.977,1965.6451,0
15.978,1965.9448,0
15.979,1966.2445,0
15.980,1966.5442,0
15.981,1966.8439,0
15.982,1967.1436,0
15.983,1967.4434,0
15.984,1967.7431,0
15.985,1968.0428,0
15.986,1968.3425,0
15.987,1968.6422,0
15.988,1968.9419,0
15.989,1969.2417,0
15.990,1969.5414,0
15.991,1969.8411,0
15.992,1970.1408,0
15.993,1970.4405,0
15.994,1970.7402,0
15.995,1971.0399,0
15.996,1971.3397,0
15.997,1971.6394,0
15.998,1971.9391,0
15.999,1972.2388,0
16.000,1972.5385,0
16.001,1972.8382,0
16.002,1973.1380,0
16.003,1973.4377,0
16.004,1973.7374,0
16.005,1974.0371,0
16.006,1974.3368,0
16.007,1974.6365,0
16.008,1974.9362,0
16.009,1975.2360,0
16.010,1975.5357,0
16.011,1975.8354,0
16.012,1976.1351,0
16.013,1976.4348,0
16.014,1976.7345,0
16.015,1977.0343,0
16.016,1977.3340,0
16.017,1977.6337,0
16.018,1977.9334,0
16.019,1978.2331,0
16.020,1978.5328,0
16.021,1978.8325,0
16.022,1979.1323,0
16.023,1979.4320,0
16.024,1979.7317,0
16.025,1980.0314,0
16.026,1980.3311,0
16.027,1980.6308,0
16.028,1980.9306,0
16.029,1981.2303,0
16.030,1981.5300,0
16.031,1981.8297,0
16.032,1982.1294,0
16.033,1982.4291,0
16.034,1982.7288,0
16.035,1983.0286,0
16.036,1983.3283,0
16.037,1983.6280,0
16.038,1983.9277,0
16.039,1984.2274,0
16.040,1984.5271,0
16.041,1984.8269,0
16.042,1985.1266,0
16.043,1985.4263,0
16.044,1985.7260,0
16.045,1986.0257,0
16.046,1986.3254,0
16.047,1986.6251,0
16.048,1986.9249,0
16.049,1987.2246,0
16.050,1987.5243,0
16.051,1987.8240,0
16.052,1988.1237,0
16.053,1988.4234,0
16.054,1988.7232,0
16.055,1989.0229,0
16.056,1989.3226,0
16.057,1989.6223,0
16.058,1989.9220,0
16.059,1990.2217,0
16.060,1990.5215,0
16.061,1990.8212,0
16.062,1991.1209,0
16.063,1991.4206,0
16.064,1991.7203,0
16.065,1992.0200,0
16.066,1992.3197,0
16.067,1992.6195,0
16.068,1992.9192,0
16.069,1993.2189,0
16.070,1993.5186,0
16.071,1993.8183,0
16.072,1994.1180,0
16.073,1994.4178,0
16.074,1994.7175,0
16.075,1995.0172,0
16.076,1995.3169,0
16.077,1995.6166,0
16.078,1995.9163,0
16.079,1996.2160,0
16.080,1996.5158,0
16.081,1996.8155,0
16.082,1997.1152,0
16.083,1997.4149,0
16.084,1997.7146,0
16.085,1998.0143,0
16.086,1998.3141,0
16.087,1998.6138,0
16.088,1998.9135,0
16.089,1999.2132,0
16.090,1999.5129,0
16.091,1999.8126,0
16.092,2000.1123,0
16.093,2000.4121,0
16.094,2000.7118,0
16.095,2001.0115,0
16.096,2001.3112,0
16.097,2001.6109,0
16.098,2001.9106,0
16.099,2002.2104,0
16.100,2002.5101,0
16.101,2002.8098,0
16.102,2003.1095,0
16.103,2003.4092,0
16.104,2003.7089,0
16.105,2004.0086,0
16.106,2004.3084,0
16.107,2004.6081,0
16.108,2004.9078,0
16.109,2005.2075,0
16.110,2005.5072,0
16.111,2005.8069,0
16.112,2006.1067,0
16.113,2006.4064,0
16.114,2006.7061,0
16.115,2007.0058,0
16.116,2007.3055,0
16.117,2007.6052,0
16.118,2007.9050,0
16.119,2008.2047,0
16.120,2008.5044,0
16.121,2008.8041,0
16.122,2009.1038,0
16.123,2009.4035,0
16.124,2009.7032,0
16.125,2010.0030,0
16.126,2010.3027,0
16.127,2010.6024,0
16.128,2010.9021,0
16.129,2011.2018,0
16.130,2011.5015,0
16.131,2011.8013,0
16.132,2012.1010,0
16.133,2012.4007,0
16.134,2012.7004,0
16.135,2013.0001,0
16.136,2013.2998,0
16.137,2013.5995,0
16.138,2013.8993,0
16.139,2014.1990,0
16.140,2014.4987,0
16.141,2014.7984,0
16.142,2015.0981,0
16.143,2015.3978,0
16.144,2015.6976,0
16.145,2015.9973,0
16.146,2016.2970,0
16.147,2016.5967,0
16.148,2016.8964,0
16.149,2017.1961,0
16.150,2017.4958,0
16.151,2017.7956,0
16.152,2018.0953,0
16.153,2018.3950,0
16.154,2018.6947,0
16.155,2018.9944,0
16.156,2019.2941,0
16.157,2019.5939,0
16.158,2019.8936,0
16.159,2020.1933,0
16.160,2020.4930,0
16.161,2020.7927,0
16.162,2021.0924,0
16.163,2021.3922,0
16.164,2021.6919,0
16.165,2021.9916,0
16.166,2022.2913,0
16.167,2022.5910,0
16.168,2022.8907,0
16.169,2023.1904,0
16.170,2023.4902,0
16.171,2023.7899,0
16.172,2024.0896,0
16.173,2024.3893,0
16.174,2024.6890,0
16.175,2024.9887,0
16.176,2025.2885,0
16.177,2025.5882,0
16.178,2025.8879,0
16.179,2026.1876,0
16.180,2026.4873,0
16.181,2026.7870,0
16.182,2027.0867,0
16.183,2027.3865,0
16.184,2027.6862,0
16.185,2027.9859,0
16.186,2028.2856,0
16.187,2028.5853,0
16.188,2028.8850,0
16.189,2029.1848,0
16.190,2029.4845,0
16.191,2029.7842,0
16.192,2030.0839,0
16.193,2030.3836,0
16.194,2030.6833,0
16.195,2030.9830,0
16.196,2031.2828,0
16.197,2031.5825,0
16.198,2031.8822,0
16.199,2032.1819,0
16.200,2032.4816,0
16.201,2032.7813,0
16.202,2033.0811,0
16.203,2033.3808,0
16.204,2033.6805,0
16.205,2033.9802,0
16.206,2034.2799,0
16.207,2034.5796,0
16.208,2034.8793,0
16.209,2035.1791,0
16.210,2035.4788,0
16.211,2035.7785,0
16.212,2036.0782,0
16.213,2036.3779,0
16.214,2036.6776,0
16.215,2036.9774,0
16.216,2037.2771,0
16.217,2037.5768,0
16.218,2037.8765,0
16.219,2038.1762,0
16.220,2038.4759,0
16.221,2038.7757,0
16.222,2039.0754,0
16.223,2039.3751,0
16.224,2039.6748,0
16.225,2039.9745,0
16.226,2040.2742,0
16.227,2040.5739,0
16.228,2040.8737,0
16.229,2041.1734,0
16.230,2041.4731,0
16.231,2041.7728,0
16.232,2042.0725,0
16.233,2042.3722,0
16.234,2042.6720,0
16.235,2042.9717,0
16.236,2043.2714,0
16.237,2043.5711,0
16.238,2043.8708,0
16.239,2044.1705,0
16.240,2044.4702,0
16.241,2044.7700,0
16.242,2045.0697,0
16.243,2045.3694,0
16.244,2045.6691,0
16.245,2045.9688,0
16.246,2046.2685,0
16.247,2046.5683,0
16.248,2046.8680,0
16.249,2047.1677,0
16.250,2047.4674,0
16.251,2047.7671,0
16.252,2048.0668,0
16.253,2048.3665,0
16.254,2048.6663,0
16.255,2048.9660,0
16.256,2049.2657,0
16.257,2049.5654,0
16.258,2049.8651,0
16.259,2050.1648,0
16.260,2050.4646,0
16.261,2050.7643,0
16.262,2051.0640,0
16.263,2051.3637,0
16.264,2051.6634,0
16.265,2051.9631,0
16.266,2052.2629,0
16.267,2052.5626,0
16.268,2052.8623,0
16.269,2053.1620,0
16.270,2053.4617,0
16.271,2053.7614,0
16.272,2054.0611,0
16.273,2054.3609,0
16.274,2054.6606,0
16.275,2054.9603,0
16.276,2055.2600,0
16.277,2055.5597,0
16.278,2055.8594,0
16.279,2056.1592,0
16.280,2056.4589,0
16.281,2056.7586,0
16.282,2057.0583,0
16.283,2057.3580,0
16.284,2057.6577,0
16.285,2057.9574,0
16.286,2058.2572,0
16.287,2058.5569,0
16.288,2058.8566,0
16.289,2059.1563,0
16.290,2059.4560,0
16.291,2059.7557,0
16.292,2060.0555,0
16.293,2060.3552,0
16.294,2060.6549,0
16.295,2060.9546,0
16.296,2061.2543,0
16.297,2061.5540,0
16.298,2061.8538,0
16.299,2062.1535,0
16.300,2062.4532,0
16.301,2062.7529,0
16.302,2063.0526,0
16.303,2063.3523,0
16.304,2063.6520,0
16.305,2063.9518,0
16.306,2064.2515,0
16.307,2064.5512,0
16.308,2064.8509,0
16.309,2065.1506,0
16.310,2065.4503,0
16.311,2065.7501,0
16.312,2066.0498,0
16.313,2066.3495,0
16.314,2066.6492,0
16.315,2066.9489,0
16.316,2067.2486,0
16.317,2067.5483,0
16.318,2067.8481,0
16.319,2068.1478,0
16.320,2068.4475,0
16.321,2068.7472,0
16.322,2069.0469,0
16.323,2069.3466,0
16.324,2069.6464,0
16.325,2069.9461,0
16.326,2070.2458,0
16.327,2070.5455,0
16.328,2070.8452,0
16.329,2071.1449,0
16.330,2071.4446,0
16.331,2071.7444,0
16.332,2072.0441,0
16.333,2072.3438,0
16.334,2072.6435,0
16.335,2072.9432,0
16.336,2073.2429,0
16.337,2073.5427,0
16.338,2073.8424,0
16.339,2074.1421,0
16.340,2074.4418,0
16.341,2074.7415,0
16.342,2075.0412,0
16.343,2075.3410,0
16.344,2075.6407,0
16.345,2075.9404,0
16.346,2076.2401,0
16.347,2076.5398,0
16.348,2076.8395,0
16.349,2077.1392,0
16.350,2077.4390,0
16.351,2077.7387,0
16.352,2078.0384,0
16.353,2078.3381,0
16.354,2078.6378,0
16.355,2078.9375,0
16.356,2079.2373,0
16.357,2079.5370,0
16.358,2079.8367,0
16.359,2080.1364,0
16.360,2080.4361,0
16.361,2080.7358,0
16.362,2081.0355,0
16.363,2081.3353,0
16.364,2081.6350,0
16.365,2081.9347,0
16.366,2082.2344,0
16.367,2082.5341,0
16.368,2082.8338,0
16.369,2083.1336,0
16.370,2083.4333,0
